"","x"
"41246","ITPRIPL2"
"41247","JCAD"
"41248","JMJD6"
"41249","JMY"
"41250","JPH1"
"41251","JPT2"
"41252","KANSL1"
"41253","KANSL1L"
"41254","KAT5"
"41255","KAT6B"
"41256","KBTBD3"
"41257","KCNK1"
"41258","KCTD5"
"41259","KDM5B"
"41260","KHDC4"
"41261","KHDRBS1"
"41262","KIAA0930"
"41263","KIAA1614"
"41264","KIF15"
"41265","KIF1C"
"41266","KIF2A"
"41267","KIF3A"
"41268","KIF5B"
"41269","KIF5C"
"41270","KLHL21"
"41271","KLHL31"
"41272","KLHL42"
"41273","KLHL8"
"41274","KMT2C"
"41275","KMT5B"
"41276","KPNA3"
"41277","KPNA5"
"41278","KPNA6"
"41279","KRBOX4"
"41280","KREMEN1"
"41281","LACTB2"
"41282","LARP1B"
"41283","LARP4"
"41284","LARP7"
"41285","LASP1"
"41286","LATS1"
"41287","LATS2"
"41288","LBH"
"41289","LBR"
"41290","LCA5L"
"41291","LCORL"
"41292","LDHB"
"41293","LEPROT"
"41294","LEPROTL1"
"41295","LETMD1"
"41296","LGALS3BP"
"41297","LGALSL"
"41298","LGR4"
"41299","LIN28B"
"41300","LIN54"
"41301","LINC00632"
"41302","LINC02693"
"41303","LNPEP"
"41304","LONP2"
"41305","LPGAT1"
"41306","LRIG3"
"41307","LRP10"
"41308","LRPPRC"
"41309","LRRC7"
"41310","LRRC8B"
"41311","LRRFIP1"
"41312","LSM14A"
"41313","LTBP1"
"41314","LUC7L3"
"41315","LYN"
"41316","LYRM7"
"41317","LYSMD2"
"41318","LYSMD3"
"41319","MACC1"
"41320","MAGEA3"
"41321","MAGEA6"
"41322","MALT1"
"41323","MAN1A2"
"41324","MANEA"
"41325","MANEAL"
"41326","MAP1B"
"41327","MAP2K1"
"41328","MAP3K13"
"41329","MAP3K20"
"41330","MAP3K7"
"41331","MAP3K8"
"41332","MAPK14"
"41333","MARCHF6"
"41334","MARK1"
"41335","MASTL"
"41336","MATR3"
"41337","MBTD1"
"41338","MCFD2"
"41339","MCL1"
"41340","MCM4"
"41341","MCM6"
"41342","MCUR1"
"41343","MDFIC"
"41344","MEAF6"
"41345","MED13L"
"41346","MED14"
"41347","MED15"
"41348","METTL23"
"41349","METTL8"
"41350","METTL9"
"41351","MEX3B"
"41352","MFNG"
"41353","MFSD14A"
"41354","MFSD6"
"41355","MFSD9"
"41356","MGA"
"41357","MGAT4A"
"41358","MIB1"
"41359","MIER1"
"41360","MIER3"
"41361","MIS18BP1"
"41362","MIXL1"
"41363","MLEC"
"41364","MLX"
"41365","MLXIP"
"41366","MMS22L"
"41367","MOAP1"
"41368","MOB1A"
"41369","MOB1B"
"41370","MOB3A"
"41371","MOB4"
"41372","MOGAT1"
"41373","MORF4L1"
"41374","MORF4L2"
"41375","MORN4"
"41376","MRPL22"
"41377","MRPL30"
"41378","MRPL39"
"41379","MRPL49"
"41380","MRPL50"
"41381","MRPS10"
"41382","MRPS27"
"41383","MRTO4"
"41384","MSANTD4"
"41385","MSH3"
"41386","MSH6"
"41387","MSL1"
"41388","MSMO1"
"41389","MSX1"
"41390","MT-CO1"
"41391","MTA3"
"41392","MTAP"
"41393","MTDH"
"41394","MTF1"
"41395","MTF2"
"41396","MTMR12"
"41397","MTMR9"
"41398","MTPAP"
"41399","MTRNR2L12"
"41400","MTX3"
"41401","MUC20"
"41402","MUC20"
"41403","MUC20"
"41404","MUC20"
"41405","MUC20"
"41406","MUC20"
"41407","MUC20"
"41408","MUC20"
"41409","MXI1"
"41410","MYC"
"41411","MYEF2"
"41412","MYO5A"
"41413","MYPOP"
"41414","MYT1"
"41415","MYZAP"
"41416","N4BP2"
"41417","N4BP2L1"
"41418","NAA16"
"41419","NCBP2"
"41420","NCKAP1"
"41421","NCOA4"
"41422","NDUFA1"
"41423","NDUFA10"
"41424","NDUFA8"
"41425","NDUFB5"
"41426","NDUFC1"
"41427","NDUFS1"
"41428","NDUFV3"
"41429","NECTIN4"
"41430","NEDD4"
"41431","NEO1"
"41432","NETO2"
"41433","NF1"
"41434","NF2"
"41435","NFIA"
"41436","NFRKB"
"41437","NGLY1"
"41438","NHLRC2"
"41439","NHS"
"41440","NLGN1"
"41441","NMNAT1"
"41442","NOA1"
"41443","NOLC1"
"41444","NOM1"
"41445","NPFFR1"
"41446","NPNT"
"41447","NPR1"
"41448","NR2F1"
"41449","NR3C1"
"41450","NRIP1"
"41451","NRIP2"
"41452","NRP2"
"41453","NSD3"
"41454","NUAK1"
"41455","NUCB1"
"41456","NUCKS1"
"41457","NUDT7"
"41458","NUP133"
"41459","NUP153"
"41460","NUP205"
"41461","NUP210"
"41462","NUP42"
"41463","NUP58"
"41464","NXPE3"
"41465","OAS2"
"41466","ODC1"
"41467","ODR4"
"41468","OGT"
"41469","OIP5"
"41470","OLR1"
"41471","OPRM1"
"41472","OR4C11"
"41473","OR5B3"
"41474","OSBPL3"
"41475","OSBPL8"
"41476","OST4"
"41477","OTUD1"
"41478","OTUD4"
"41479","OTX1"
"41480","OXR1"
"41481","PABPC1"
"41482","PACRGL"
"41483","PACSIN2"
"41484","PAFAH1B2"
"41485","PAH"
"41486","PAK2"
"41487","PANK3"
"41488","PAPOLA"
"41489","PAPOLG"
"41490","PARD6B"
"41491","PARP16"
"41492","PATL1"
"41493","PBOV1"
"41494","PBX3"
"41495","PCBP2"
"41496","PCDH11X"
"41497","PCDH11Y"
"41498","PCDH9"
"41499","PCTP"
"41500","PCYOX1"
"41501","PCYT1A"
"41502","PDCD1LG2"
"41503","PDE1A"
"41504","PDE4C"
"41505","PDHX"
"41506","PDIK1L"
"41507","PDS5B"
"41508","PEBP1"
"41509","PEG10"
"41510","PELO"
"41511","PEX11A"
"41512","PEX11B"
"41513","PFAS"
"41514","PFN2"
"41515","PGAP1"
"41516","PGK1"
"41517","PGM2L1"
"41518","PGPEP1"
"41519","PGRMC1"
"41520","PHACTR2"
"41521","PHEX"
"41522","PHF10"
"41523","PHF13"
"41524","PHF14"
"41525","PHF19"
"41526","PHF3"
"41527","PHLDA1"
"41528","PHTF2"
"41529","PI15"
"41530","PIGA"
"41531","PIGK"
"41532","PIGM"
"41533","PIGP"
"41534","PIK3CA"
"41535","PIK3R3"
"41536","PIM2"
"41537","PIWIL2"
"41538","PKN2"
"41539","PLA2G12A"
"41540","PLA2G7"
"41541","PLEKHA1"
"41542","PLEKHA2"
"41543","PNISR"
"41544","PNMA1"
"41545","PNN"
"41546","PNPLA3"
"41547","PNPO"
"41548","PNRC1"
"41549","PNRC2"
"41550","POFUT2"
"41551","POLD3"
"41552","POLR3A"
"41553","POMP"
"41554","POU5F1B"
"41555","PPARD"
"41556","PPARGC1B"
"41557","PPIG"
"41558","PPM1A"
"41559","PPP1R13L"
"41560","PPP1R15B"
"41561","PPP1R21"
"41562","PPP1R3D"
"41563","PPP1R3E"
"41564","PPP2R1A"
"41565","PPP2R2A"
"41566","PPP2R5A"
"41567","PPP2R5E"
"41568","PPP4R3A"
"41569","PPP6C"
"41570","PRDM2"
"41571","PRIM1"
"41572","PRIMPOL"
"41573","PRKAA1"
"41574","PRKAA2"
"41575","PRKAB1"
"41576","PRKACB"
"41577","PRKAR1A"
"41578","PRKAR2B"
"41579","PRKD2"
"41580","PRPF4"
"41581","PRR15L"
"41582","PRRC2C"
"41583","PSIP1"
"41584","PSMA4"
"41585","PSMA5"
"41586","PSMB6"
"41587","PSMC1"
"41588","PSMC2"
"41589","PSMD5"
"41590","PSME2"
"41591","PSME3"
"41592","PTAR1"
"41593","PTBP2"
"41594","PTBP3"
"41595","PTDSS1"
"41596","PTGES3"
"41597","PTP4A1"
"41598","PTPN12"
"41599","PUM1"
"41600","PURA"
"41601","PURB"
"41602","PWWP2A"
"41603","PXDN"
"41604","PYGO2"
"41605","QSER1"
"41606","QTRT2"
"41607","RAB10"
"41608","RAB11A"
"41609","RAB12"
"41610","RAB13"
"41611","RAB1A"
"41612","RAB22A"
"41613","RAB23"
"41614","RAB2A"
"41615","RAB3B"
"41616","RAB3GAP1"
"41617","RAB5B"
"41618","RAB8B"
"41619","RAB9B"
"41620","RABGEF1"
"41621","RACGAP1"
"41622","RAD21"
"41623","RAD51"
"41624","RAD51C"
"41625","RAF1"
"41626","RANBP10"
"41627","RANBP9"
"41628","RAP1A"
"41629","RAP2C"
"41630","RASA4"
"41631","RASSF8"
"41632","RB1CC1"
"41633","RBAK"
"41634","RBBP7"
"41635","RBM10"
"41636","RBM23"
"41637","RBM25"
"41638","RBM3"
"41639","RBM47"
"41640","RBMS3"
"41641","RC3H2"
"41642","RDH11"
"41643","REEP5"
"41644","REST"
"41645","REV3L"
"41646","RFK"
"41647","RFX7"
"41648","RGS16"
"41649","RHOBTB1"
"41650","RHOBTB3"
"41651","RHOH"
"41652","RIF1"
"41653","RIT1"
"41654","RITA1"
"41655","RLF"
"41656","RMND5A"
"41657","RNASE13"
"41658","RNASEH2C"
"41659","RNF11"
"41660","RNF111"
"41661","RNF123"
"41662","RNF141"
"41663","RNF167"
"41664","RNF2"
"41665","RNF217"
"41666","RO60"
"41667","ROCK2"
"41668","RORA"
"41669","RORB"
"41670","RPL27"
"41671","RPL30"
"41672","RPL31"
"41673","RPL37A"
"41674","RPL5"
"41675","RPL8"
"41676","RRP15"
"41677","RRP1B"
"41678","RSBN1"
"41679","RSBN1L"
"41680","RSF1"
"41681","RSRC1"
"41682","RTN4"
"41683","RUFY3"
"41684","RWDD1"
"41685","RXRB"
"41686","RYBP"
"41687","RYK"
"41688","SACS"
"41689","SAMD9L"
"41690","SAP18"
"41691","SATB1"
"41692","SATB2"
"41693","SAV1"
"41694","SAYSD1"
"41695","SCAF11"
"41696","SCARA3"
"41697","SCML1"
"41698","SCYL2"
"41699","SDC2"
"41700","SDE2"
"41701","SEC31A"
"41702","SEC61A1"
"41703","SEC62"
"41704","SECISBP2L"
"41705","SELENOI"
"41706","SEMA3D"
"41707","SEMA7A"
"41708","SERBP1"
"41709","SERINC1"
"41710","SERPINB9"
"41711","SERTAD2"
"41712","SERTAD4"
"41713","SERTAD4"
"41714","SESN1"
"41715","SESN3"
"41716","SET"
"41717","SETX"
"41718","SF1"
"41719","SF3A1"
"41720","SFMBT1"
"41721","SFT2D2"
"41722","SGCB"
"41723","SGK1"
"41724","SGPP1"
"41725","SH3BGRL2"
"41726","SH3KBP1"
"41727","SHARPIN"
"41728","SHCBP1"
"41729","SIAH2"
"41730","SIGLEC14"
"41731","SIKE1"
"41732","SIM2"
"41733","SIN3B"
"41734","SIPA1L1"
"41735","SIX1"
"41736","SIX4"
"41737","SKI"
"41738","SKP1"
"41739","SLBP"
"41740","SLC11A2"
"41741","SLC16A10"
"41742","SLC16A6"
"41743","SLC19A2"
"41744","SLC20A1"
"41745","SLC20A2"
"41746","SLC24A2"
"41747","SLC25A25"
"41748","SLC25A31"
"41749","SLC25A32"
"41750","SLC25A36"
"41751","SLC25A4"
"41752","SLC25A45"
"41753","SLC25A46"
"41754","SLC30A7"
"41755","SLC35E4"
"41756","SLC35F6"
"41757","SLC38A2"
"41758","SLC39A6"
"41759","SLC39A9"
"41760","SLC66A1"
"41761","SLC66A2"
"41762","SLC6A15"
"41763","SLC8A1"
"41764","SLFN11"
"41765","SLK"
"41766","SMAD5"
"41767","SMARCA2"
"41768","SMC2"
"41769","SMC5"
"41770","SMCHD1"
"41771","SMG1"
"41772","SMIM13"
"41773","SMIM14"
"41774","SMNDC1"
"41775","SMU1"
"41776","SNED1"
"41777","SNHG32"
"41778","SNRPE"
"41779","SNX25"
"41780","SOCS5"
"41781","SOCS7"
"41782","SOCS7"
"41783","SOGA3"
"41784","SON"
"41785","SORT1"
"41786","SOWAHC"
"41787","SOX11"
"41788","SOX4"
"41789","SOX9"
"41790","SP1"
"41791","SP100"
"41792","SP110"
"41793","SP3"
"41794","SPAG9"
"41795","SPARC"
"41796","SPATS2"
"41797","SPCS1"
"41798","SPEN"
"41799","SPG21"
"41800","SPIC"
"41801","SPN"
"41802","SPNS1"
"41803","SPPL2A"
"41804","SPPL3"
"41805","SPRY4"
"41806","SPTLC1"
"41807","SPTSSA"
"41808","SRGN"
"41809","SRSF10"
"41810","SRSF2"
"41811","SRSF7"
"41812","SRSF8"
"41813","SSBP2"
"41814","SSH2"
"41815","SSPN"
"41816","SSX2IP"
"41817","STAM2"
"41818","STARD4"
"41819","STARD7"
"41820","STAT3"
"41821","STAU1"
"41822","STK11"
"41823","STK3"
"41824","STK35"
"41825","STK38L"
"41826","STK4"
"41827","STMP1"
"41828","STOX2"
"41829","STRN"
"41830","STT3B"
"41831","STX16"
"41832","STX2"
"41833","STX8"
"41834","STXBP5"
"41835","SUB1"
"41836","SUCLG2"
"41837","SUGT1"
"41838","SUPT16H"
"41839","SVIP"
"41840","SYAP1"
"41841","SYDE2"
"41842","SYNCRIP"
"41843","SYT4"
"41844","SZRD1"
"41845","TAB2"
"41846","TAB3"
"41847","TAF1"
"41848","TAF1D"
"41849","TAF2"
"41850","TAF7"
"41851","TANK"
"41852","TAOK1"
"41853","TARS1"
"41854","TASOR2"
"41855","TBCEL"
"41856","TBK1"
"41857","TBL1XR1"
"41858","TBPL1"
"41859","TBRG1"
"41860","TBX18"
"41861","TBX3"
"41862","TCF7L2"
"41863","TCFL5"
"41864","TCN2"
"41865","TEAD3"
"41866","TENT2"
"41867","TENT4B"
"41868","TERF2IP"
"41869","TES"
"41870","TET3"
"41871","TFAM"
"41872","TFAP4"
"41873","TGIF2"
"41874","THAP1"
"41875","THAP5"
"41876","THAP8"
"41877","THG1L"
"41878","THUMPD1"
"41879","THUMPD3"
"41880","TIAL1"
"41881","TIFA"
"41882","TIMELESS"
"41883","TIMM29"
"41884","TK1"
"41885","TLCD2"
"41886","TLCD2"
"41887","TLK1"
"41888","TM6SF1"
"41889","TM9SF3"
"41890","TMCC1"
"41891","TMCO1"
"41892","TMED10"
"41893","TMED2"
"41894","TMED5"
"41895","TMED8"
"41896","TMEM120B"
"41897","TMEM135"
"41898","TMEM154"
"41899","TMEM167A"
"41900","TMEM168"
"41901","TMEM170A"
"41902","TMEM184B"
"41903","TMEM184C"
"41904","TMEM185B"
"41905","TMEM245"
"41906","TMEM267"
"41907","TMEM38B"
"41908","TMEM59"
"41909","TMEM65"
"41910","TMEM99"
"41911","TMPO"
"41912","TMSB15B"
"41913","TNFAIP3"
"41914","TNFAIP8"
"41915","TNFRSF11A"
"41916","TNFSF14"
"41917","TNKS2"
"41918","TNRC6A"
"41919","TNRC6B"
"41920","TNRC6C"
"41921","TOB1"
"41922","TOPBP1"
"41923","TP53INP1"
"41924","TP53INP2"
"41925","TPD52"
"41926","TRA2B"
"41927","TRABD2A"
"41928","TRAK2"
"41929","TRIM33"
"41930","TRIM72"
"41931","TRMT13"
"41932","TRPS1"
"41933","TRUB1"
"41934","TSC22D1"
"41935","TSHZ2"
"41936","TSPAN12"
"41937","TSPAN13"
"41938","TTC28"
"41939","TTC38"
"41940","TTC5"
"41941","TTC9"
"41942","TTK"
"41943","TTR"
"41944","TUBA1C"
"41945","TUBB"
"41946","TULP4"
"41947","TWF1"
"41948","TWISTNB"
"41949","TWNK"
"41950","TWSG1"
"41951","TXNIP"
"41952","TXNRD1"
"41953","UBA6"
"41954","UBC"
"41955","UBE2E1"
"41956","UBE2V2"
"41957","UBE4A"
"41958","UBFD1"
"41959","UBQLN1"
"41960","UBR5"
"41961","UBR7"
"41962","UBXN2A"
"41963","UBXN4"
"41964","UBXN8"
"41965","UGCG"
"41966","UGGT1"
"41967","UHMK1"
"41968","UHRF1BP1"
"41969","ULK2"
"41970","UQCRB"
"41971","URB2"
"41972","USB1"
"41973","USF3"
"41974","USP1"
"41975","USP15"
"41976","USP19"
"41977","USP25"
"41978","USP28"
"41979","USP33"
"41980","USP34"
"41981","USP44"
"41982","USP45"
"41983","USP9X"
"41984","VAMP3"
"41985","VANGL1"
"41986","VBP1"
"41987","VEGFA"
"41988","VHLL"
"41989","VKORC1L1"
"41990","VLDLR"
"41991","VMA21"
"41992","VMP1"
"41993","VPS16"
"41994","VPS26A"
"41995","VPS35"
"41996","WDCP"
"41997","WDFY1"
"41998","WDR12"
"41999","WDR3"
"42000","WDR36"
"42001","WDR44"
"42002","WDR61"
"42003","WEE1"
"42004","WIPF2"
"42005","WNT5A"
"42006","XIAP"
"42007","XKR4"
"42008","XKR7"
"42009","XPO1"
"42010","XPO4"
"42011","XPOT"
"42012","XRCC5"
"42013","YAE1"
"42014","YEATS4"
"42015","YOD1"
"42016","YRDC"
"42017","YTHDC1"
"42018","YWHAB"
"42019","YWHAG"
"42020","YY1"
"42021","ZBTB10"
"42022","ZBTB11"
"42023","ZBTB33"
"42024","ZBTB38"
"42025","ZBTB40"
"42026","ZBTB6"
"42027","ZBTB7A"
"42028","ZC3H11A"
"42029","ZCCHC14"
"42030","ZCCHC9"
"42031","ZDBF2"
"42032","ZEB1"
"42033","ZEB2"
"42034","ZFAND5"
"42035","ZFAND6"
"42036","ZFP14"
"42037","ZFP36L2"
"42038","ZFP37"
"42039","ZFP82"
"42040","ZFP91"
"42041","ZHX1"
"42042","ZIC2"
"42043","ZKSCAN1"
"42044","ZMAT3"
"42045","ZMIZ2"
"42046","ZMYM6"
"42047","ZMYND8"
"42048","ZNF107"
"42049","ZNF121"
"42050","ZNF131"
"42051","ZNF146"
"42052","ZNF160"
"42053","ZNF184"
"42054","ZNF189"
"42055","ZNF207"
"42056","ZNF208"
"42057","ZNF22"
"42058","ZNF236"
"42059","ZNF257"
"42060","ZNF260"
"42061","ZNF264"
"42062","ZNF267"
"42063","ZNF292"
"42064","ZNF311"
"42065","ZNF317"
"42066","ZNF320"
"42067","ZNF331"
"42068","ZNF354A"
"42069","ZNF366"
"42070","ZNF367"
"42071","ZNF41"
"42072","ZNF416"
"42073","ZNF43"
"42074","ZNF430"
"42075","ZNF484"
"42076","ZNF486"
"42077","ZNF503"
"42078","ZNF518A"
"42079","ZNF518B"
"42080","ZNF519"
"42081","ZNF529"
"42082","ZNF569"
"42083","ZNF585A"
"42084","ZNF592"
"42085","ZNF614"
"42086","ZNF623"
"42087","ZNF624"
"42088","ZNF626"
"42089","ZNF652"
"42090","ZNF66"
"42091","ZNF675"
"42092","ZNF678"
"42093","ZNF680"
"42094","ZNF708"
"42095","ZNF71"
"42096","ZNF711"
"42097","ZNF714"
"42098","ZNF724"
"42099","ZNF780A"
"42100","ZNF780A"
"42101","ZNF790"
"42102","ZNF850"
"42103","ZNF92"
"42104","ZNFX1"
"42105","ZNRF3"
"42106","ZRANB1"
"42107","ZRANB2"
"42108","ZSWIM6"
"42109","ZUP1"
"42110","ZXDC"
"42111",""
"42112",""
"42113","ABRA"
"42114","ACADSB"
"42115","ACIN1"
"42116","ACTA2"
"42117","ADAM10"
"42118","ADARB1"
"42119","ADD1"
"42120","ADNP2"
"42121","AFF1"
"42122","AHNAK"
"42123","AMDHD2"
"42124","AMMECR1"
"42125","ANKRD17"
"42126","ANO9"
"42127","AP1G1"
"42128","APPL1"
"42129","ARID1A"
"42130","ARL5B"
"42131","ARL8A"
"42132","ARPP19"
"42133","ATF2"
"42134","ATF7IP"
"42135","ATN1"
"42136","ATP2A2"
"42137","ATP6V1A"
"42138","B2M"
"42139","BBX"
"42140","BCAS4"
"42141","BCL10"
"42142","BCL11A"
"42143","BCL6"
"42144","BCLAF1"
"42145","BCOR"
"42146","BDP1"
"42147","BIRC3"
"42148","BLM"
"42149","BNC1"
"42150","BNIP3L"
"42151","BRD7"
"42152","BRWD1"
"42153","C1orf35"
"42154","C1orf50"
"42155","C2orf69"
"42156","C7orf50"
"42157","CA2"
"42158","CALM1"
"42159","CALM2"
"42160","CBFA2T2"
"42161","CBS"
"42162","CBX5"
"42163","CCDC126"
"42164","CCDC137"
"42165","CCDC36"
"42166","CCDC80"
"42167","CCNT1"
"42168","CCT6A"
"42169","CD44"
"42170","CDK6"
"42171","CELF1"
"42172","CELSR3"
"42173","CEP135"
"42174","CEP250"
"42175","CHD2"
"42176","CHD7"
"42177","CHD9"
"42178","CHI3L2"
"42179","CHST15"
"42180","CLIC5"
"42181","CLTC"
"42182","CNOT8"
"42183","CNOT9"
"42184","COL12A1"
"42185","COL6A3"
"42186","COLEC10"
"42187","CPEB4"
"42188","CPSF6"
"42189","CRCP"
"42190","CREB1"
"42191","CRYBG1"
"42192","CSDE1"
"42193","CSTF1"
"42194","CTDSP1"
"42195","CTPS2"
"42196","CYB561A3"
"42197","CYSTM1"
"42198","DAG1"
"42199","DAZAP1"
"42200","DBNL"
"42201","DCTD"
"42202","DCTN2"
"42203","DDAH1"
"42204","DDB1"
"42205","DHX32"
"42206","DHX35"
"42207","DISP3"
"42208","DMKN"
"42209","DNAJB9"
"42210","DOP1A"
"42211","DPY19L1"
"42212","DSP"
"42213","DTD2"
"42214","DTX3L"
"42215","DUS1L"
"42216","DYNC1LI2"
"42217","DYNLL2"
"42218","DZIP3"
"42219","EBF3"
"42220","EEF2"
"42221","EFR3A"
"42222","EFR3B"
"42223","EIF2B1"
"42224","EIF4A1"
"42225","EIF4G3"
"42226","EIF4H"
"42227","EIF5"
"42228","EN2"
"42229","ENG"
"42230","ENTHD1"
"42231","EOGT"
"42232","EPC2"
"42233","EPG5"
"42234","EPS15"
"42235","ERBIN"
"42236","ETS2"
"42237","ETV3"
"42238","EXO1"
"42239","EXT2"
"42240","FAM13B"
"42241","FAM160A1"
"42242","FAM160B1"
"42243","FAM168B"
"42244","FAM199X"
"42245","FAM217B"
"42246","FARSA"
"42247","FASN"
"42248","FASTKD5"
"42249","FBN1"
"42250","FBXL3"
"42251","FBXL5"
"42252","FBXO11"
"42253","FBXO33"
"42254","FDXR"
"42255","FEM1B"
"42256","FEM1C"
"42257","FEN1"
"42258","FER"
"42259","FLNB"
"42260","FN1"
"42261","FOXE1"
"42262","FRK"
"42263","FRS2"
"42264","FRYL"
"42265","FSTL1"
"42266","G3BP2"
"42267","GBP6"
"42268","GFI1"
"42269","GLT8D1"
"42270","GMEB2"
"42271","GNAI3"
"42272","GNG2"
"42273","GOLGA4"
"42274","GPN2"
"42275","GREB1L"
"42276","GRINA"
"42277","GSTO1"
"42278","GTF2A1"
"42279","GTF2A2"
"42280","GUCD1"
"42281","HACD2"
"42282","HADH"
"42283","HEATR1"
"42284","HELLS"
"42285","HIC2"
"42286","HIPK3"
"42287","HIVEP2"
"42288","HLA-G"
"42289","HLA-G"
"42290","HLA-G"
"42291","HLA-G"
"42292","HLA-G"
"42293","HLA-G"
"42294","HLA-G"
"42295","HLA-G"
"42296","HMGXB3"
"42297","HNRNPU"
"42298","HOOK3"
"42299","HSPD1"
"42300","IFNGR2"
"42301","IGF1R"
"42302","IGFBP3"
"42303","IGFBP4"
"42304","IGFBP7"
"42305","INHBA"
"42306","INO80D"
"42307","INPP5E"
"42308","INPPL1"
"42309","INSIG1"
"42310","IPO5"
"42311","IRAK4"
"42312","ITGB8"
"42313","JAG1"
"42314","JMY"
"42315","KIAA0100"
"42316","KIAA0408"
"42317","KIF14"
"42318","KLF9"
"42319","KLLN"
"42320","KMT2D"
"42321","KMT2E"
"42322","KNL1"
"42323","KRT32"
"42324","KTN1"
"42325","LAPTM4A"
"42326","LGALSL"
"42327","LIMA1"
"42328","LINC02693"
"42329","LMAN1"
"42330","LRIF1"
"42331","LRP1B"
"42332","LRP6"
"42333","LRRC58"
"42334","LSM4"
"42335","LYN"
"42336","MAOB"
"42337","MAP3K1"
"42338","MAP3K21"
"42339","MAPK1"
"42340","MARCHF3"
"42341","MARCKS"
"42342","MARF1"
"42343","MATN2"
"42344","MBNL1"
"42345","MCM2"
"42346","MCM4"
"42347","MDM2"
"42348","MECOM"
"42349","MEF2A"
"42350","MIB1"
"42351","MPP5"
"42352","MPRIP"
"42353","MRPS2"
"42354","MSH6"
"42355","MTHFD2"
"42356","MTIF2"
"42357","MTMR4"
"42358","MTMR9"
"42359","MUL1"
"42360","MXD4"
"42361","MYO19"
"42362","NARS1"
"42363","NAV1"
"42364","NCAPG2"
"42365","NCBP3"
"42366","NDUFC1"
"42367","NELFCD"
"42368","NELFE"
"42369","NELFE"
"42370","NELFE"
"42371","NELFE"
"42372","NELFE"
"42373","NELFE"
"42374","NFATC3"
"42375","NID2"
"42376","NIPA1"
"42377","NLGN2"
"42378","NOTCH1"
"42379","NOTCH2"
"42380","NPDC1"
"42381","NR1D2"
"42382","NRXN3"
"42383","NSD2"
"42384","NUMA1"
"42385","NUP153"
"42386","NUP214"
"42387","OAZ1"
"42388","OSMR"
"42389","PABPC1"
"42390","PAIP2"
"42391","PATZ1"
"42392","PBX1"
"42393","PDE5A"
"42394","PDE8B"
"42395","PDGFRA"
"42396","PELO"
"42397","PER3"
"42398","PGAM5"
"42399","PGAP1"
"42400","PGK1"
"42401","PHIP"
"42402","PIGS"
"42403","PITPNB"
"42404","PKP4"
"42405","PLCXD1"
"42406","PLEKHG4B"
"42407","PLEKHM1"
"42408","PLEKHM1"
"42409","PLEKHM1"
"42410","PLSCR1"
"42411","PMP2"
"42412","POLA1"
"42413","POLK"
"42414","POLQ"
"42415","POTEG"
"42416","POTEM"
"42417","POU3F3"
"42418","PPHLN1"
"42419","PPP1CC"
"42420","PPP1R12B"
"42421","PPP1R15B"
"42422","PPP6R3"
"42423","PRDM4"
"42424","PRKAA1"
"42425","PRKD3"
"42426","PROSER2"
"42427","PRPF4B"
"42428","PRR14L"
"42429","PRSS23"
"42430","PSKH1"
"42431","PSMA4"
"42432","PSMB8"
"42433","PSME4"
"42434","PTBP3"
"42435","PTEN"
"42436","PTGES2"
"42437","PTPN11"
"42438","PUM2"
"42439","R3HCC1L"
"42440","RAB11FIP2"
"42441","RAB27A"
"42442","RAB2A"
"42443","RAB5B"
"42444","RANBP2"
"42445","RAPH1"
"42446","RBM12"
"42447","RBM8A"
"42448","RC3H2"
"42449","REL"
"42450","RELCH"
"42451","REPS1"
"42452","RFC3"
"42453","RLF"
"42454","RNF4"
"42455","ROBO1"
"42456","RORA"
"42457","RPL31"
"42458","RPL6"
"42459","RPLP0"
"42460","RPN1"
"42461","RPS6KA5"
"42462","RPSA"
"42463","RSAD1"
"42464","RSRC1"
"42465","RTCB"
"42466","RTTN"
"42467","RYR2"
"42468","SACM1L"
"42469","SBNO1"
"42470","SCAMP2"
"42471","SCIMP"
"42472","SCO1"
"42473","SEC14L4"
"42474","SEMA3D"
"42475","SEMA4A"
"42476","SENP2"
"42477","SENP5"
"42478","SF1"
"42479","SFT2D2"
"42480","SH3RF3"
"42481","SHOC2"
"42482","SIGMAR1"
"42483","SIK1"
"42484","SIX4"
"42485","SKIDA1"
"42486","SKIV2L"
"42487","SLAIN1"
"42488","SLAMF7"
"42489","SLC35B4"
"42490","SLC35D1"
"42491","SLC39A14"
"42492","SLC5A10"
"42493","SLC9A6"
"42494","SLFN12L"
"42495","SMARCD3"
"42496","SMC1A"
"42497","SMG7"
"42498","SMYD2"
"42499","SNRK"
"42500","SNX12"
"42501","SNX19"
"42502","SOAT1"
"42503","SOCS4"
"42504","SOGA1"
"42505","SPCS3"
"42506","SPEN"
"42507","SPRY1"
"42508","SREBF1"
"42509","SREK1IP1"
"42510","SRP54"
"42511","SSBP4"
"42512","ST3GAL2"
"42513","ST7-OT4"
"42514","STK25"
"42515","STK40"
"42516","STRN4"
"42517","SVBP"
"42518","SYNCRIP"
"42519","SYVN1"
"42520","TACC3"
"42521","TANC1"
"42522","TAOK1"
"42523","TAOK2"
"42524","TBC1D13"
"42525","TBC1D22A"
"42526","TBC1D30"
"42527","TESK1"
"42528","TFAP2A"
"42529","TFE3"
"42530","TGFBR2"
"42531","THAP6"
"42532","THBS1"
"42533","THBS2"
"42534","TIMP2"
"42535","TMED2"
