ID,Normal.2,Cancer 1.1,Cancer 1.2,Cancer 1.3,logFC,AveExpr,t,P.Value,adj.P.Val,B
hsa-miR-1280,1.53147482014388,0.975322672294829,0.965431703608866,0.985880807749138,0.555929758926274,1.11452750094918,7.30097374098181,1.0224985358826e-10,3.68804644321792e-09,14.0491498593781
hsa-miR-1287,1.54361510791367,0.993181264713045,0.986636792830279,1.0125595140371,0.546155917386859,1.13399816987352,7.1712238226665,1.87774594357219e-10,6.33587824831133e-09,13.4545193582121
hsa-miR-1289,1.4936277295235,1.14787549011763,1.19643736660647,1.30035971223022,0.278736873205396,1.28457507461945,3.60693492967762,0.000504663975610893,0.00280786446004784,-0.838990407886472
hsa-miR-1302,1.42670863309353,1.02605730984658,1.01464351444347,1.04129042850107,0.399378215496488,1.12717497147116,5.24401919591393,1.0069134167378e-06,1.28442857793627e-05,5.09635865571783
hsa-miR-130a*,1.54292134831461,0.943258381362124,1.0535071942446,0.933424021765224,0.566191482523956,1.11827773642164,7.35588438773065,7.89982572031695e-11,3.06045100127834e-09,14.3016178742559
hsa-miR-130b*,1.241172173066,0.71977274545891,0.741668034805451,0.81160071942446,0.483491673169722,0.878553418188704,6.3148789535211,9.59707990616841e-09,2.23078790707826e-07,9.61341458848204
hsa-miR-132,1.18435251798561,0.901453040019482,0.894214611506762,0.912822196683632,0.281522568582319,0.973210591548872,3.69736397245787,0.000371228162155756,0.00223163596330414,-0.550775317189336
hsa-miR-1324,1.51699228369726,1.35521582733813,1.21641366994074,1.20308874129791,0.258752870838331,1.32292763056851,3.33995260139862,0.00121407277543062,0.00561911558893997,-1.65823430847877
hsa-miR-135a,1.47841076998851,0.753147482014389,0.682279405795925,0.676162278946947,0.774547714402754,0.897499984186442,10.1281875353516,1.30824903608939e-16,3.42107122937375e-14,27.3583226074977
hsa-miR-137,1.26663669064748,0.990340125010147,0.982635832599824,1.00435068133311,0.274194477666454,1.06099083239764,3.60082005897731,0.000515162694395797,0.00283610620177897,-0.858287612276975
hsa-miR-138,1.01384332239738,1.27524216056477,1.41007194244604,1.2614660280867,-0.301750054635127,1.24015586337372,-3.89832431437256,0.0001844624025466,0.00126109590237741,0.108332686386452
hsa-miR-138-1*,1.07043178460023,1.7023381294964,1.54314473577401,1.5175642154117,-0.51725057562714,1.45836971632058,-6.62966680611095,2.30011033339084e-09,6.78865972116114e-08,11.0064693673328
hsa-miR-138-2*,1.21942446043165,0.943258381362124,0.934224213811315,0.96125430963717,0.273178825494785,1.01454034131057,3.58686756536793,0.000539897859871373,0.00294131854909092,-0.902226761926969
hsa-miR-139-5p,1.18781809226728,0.826888489208633,0.747219741862164,0.737777066495959,0.417189659745027,0.874925847458509,5.44761142250752,4.27813675834729e-07,6.13004253319351e-06,5.92423453429109
hsa-miR-141,1.3273381294964,0.929864437048462,0.921821237096903,0.944836644229191,0.395164023371551,1.03096511196774,5.18923673025787,1.26437279687179e-06,1.55592228885634e-05,4.87643492306202
hsa-miR-142-3p,1.094647841077,0.753147482014389,0.682279405795925,0.676162278946947,0.390784785491245,0.801559251958565,5.11000357992069,1.75388155104419e-06,1.9731572868963e-05,4.56057000651906
hsa-miR-143,1.27870688965352,0.971515350517157,1.06609712230216,0.961522850880753,0.278995115086828,1.0694605533384,3.63465430361799,0.000459563672750744,0.0025844279661144,-0.75120742181559
hsa-miR-153,1.51699228369726,0.944694244604317,0.845442000162351,0.837400976234296,0.641146543363604,1.03613237617456,8.34766387654077,7.04310827914497e-13,4.0928284777698e-11,18.9264781953469
hsa-miR-1538,1.18781809226728,0.826888489208633,0.747219741862164,0.737777066495959,0.417189659745027,0.874925847458509,5.44761142250752,4.27813675834729e-07,6.13004253319351e-06,5.92423453429109
hsa-miR-1539,1.52607913669065,1.11250913223476,1.10386492758262,1.13199802988015,0.40995510679147,1.21861280659704,5.38250711844269,5.63430713683388e-07,7.75458587516873e-06,5.65772961723105
hsa-miR-155,1.67805755395683,1.35035311307736,1.35192446187085,1.41520275816779,0.305564109584836,1.44888447176821,4.00024960645674,0.000128259456086328,0.000931662437960407,0.452125414610521
hsa-miR-15b*,1.52607913669065,0.848689016965663,0.82899895975034,0.853718601214907,0.68227694404701,1.01437142865539,8.95879066450214,3.70831824309858e-14,3.52627352934646e-12,21.8149921517332
hsa-miR-17 hsa-miR-106a,1.33475619766869,1.10296762589928,0.984236216692006,1.10067415730337,0.272130197703806,1.13065854939084,3.53404649129277,0.000644107012109322,0.00333266932798201,-1.06740662256378
hsa-miR-181a*,1.13848526666126,0.81739617508202,0.841815793794123,0.936151079136691,0.273364250656978,0.933462078668522,3.55599708566899,0.000598680309606719,0.00314683218014386,-0.998988061648709
hsa-miR-1827,1.65467625899281,1.28943820224719,1.19643736660647,1.17379657439727,0.434785544575828,1.32858710056093,5.65828423081464,1.73745710096646e-07,2.67261783472194e-06,6.79746371266762
hsa-miR-183,1.67805755395683,1.40230538193035,1.34192206129471,1.38565096043343,0.301431419404005,1.45198398940383,3.95005810738372,0.000153502431686355,0.00109975029824608,0.282047997406748
hsa-miR-184,1.53147482014388,0.975322672294829,0.965431703608866,0.985880807749138,0.555929758926274,1.11452750094918,7.30097374098181,1.0224985358826e-10,3.68804644321792e-09,14.0491498593781
hsa-miR-185,1.54361510791367,0.993181264713045,0.986636792830279,1.0125595140371,0.546155917386859,1.13399816987352,7.1712238226665,1.87774594357219e-10,6.33587824831133e-09,13.4545193582121
hsa-miR-188-3p,1.53147482014388,1.02849257244906,1.0202448587661,1.04580528648826,0.499960580909409,1.15650438446183,6.56485286314936,3.09233619598271e-09,8.08645915249477e-08,10.7176609070561
hsa-miR-18b,1.51148632194172,0.96423141553973,0.990806107371532,1.08498201438849,0.498146476175133,1.13787646481037,6.47854006971554,4.57965245355116e-09,1.1405515396225e-07,10.3346088590477
hsa-miR-1909*,1.04865167640234,1.34994253817107,1.32600048705252,1.47437050359712,-0.334786166537902,1.29974130130576,-4.32930623182536,3.82065394064582e-05,0.00031221906421215,1.60336658302508
hsa-miR-190b,1.38160564980924,1.06105465311675,1.0950582827122,1.20593525179856,0.260922920600068,1.18591345935919,3.37912591780108,0.00107028781434061,0.00504288762973096,-1.54106456618993
hsa-miR-191*,1.3273381294964,1.03904537705983,1.02944706729615,1.05442456082745,0.28636579443526,1.11256378366996,3.76030308257725,0.000298947009871029,0.00185028741020767,-0.347074528774541
hsa-miR-1910,1.04586330935252,1.53258426966292,1.4065834838286,1.39012906891793,-0.397235631450633,1.34379003294049,-5.14027819138464,1.54817782565968e-06,1.86137242027589e-05,4.68094751342987
hsa-miR-1911*,1.41168539325843,0.946099521065021,1.06070143884892,0.945026806433544,0.427742804475932,1.09087828990148,5.55753344053003,2.67843729378866e-07,4.00235058471848e-06,6.37783465194336
hsa-miR-196b*,1.01304313035128,1.34994253817107,1.46897482014388,1.33087101225749,-0.37021965983953,1.29070787523093,-4.79622457693856,6.25121152400087e-06,6.22739738486182e-05,3.33674812078503
hsa-miR-1976,1.241172173066,0.71977274545891,0.741668034805451,0.81160071942446,0.483491673169722,0.878553418188704,6.3148789535211,9.59707990616841e-09,2.23078790707826e-07,9.61341458848204
hsa-miR-199a-3p hsa-miR-199b-3p,1.25539568345324,1.04449438202247,0.961664751272369,0.946911275265849,0.271038880599674,1.05211652300348,3.53593613614889,0.000640071712468521,0.00333266932798201,-1.0615293275057
hsa-miR-199a-5p,1.31260654273886,0.980235256461551,1.0129699556723,1.10431654676259,0.280099289773378,1.10253207540883,3.64179128999182,0.000448585974581139,0.00255578066071903,-0.728524603735975
hsa-miR-199b-5p,1.52674157303371,1.16446140108775,1.31070143884892,1.15707769864768,0.315994726838925,1.28974552790451,4.07477648063874,9.79797545625808e-05,0.000748079001988756,0.707422574846735
hsa-miR-19b,1.52607913669065,1.03945125416024,1.03344802752661,1.06509604334264,0.480080695014153,1.16601861543003,6.3020353998358,1.01679771490042e-08,2.26291576550178e-07,9.55711358957659
hsa-miR-200a*,1.4936277295235,1.14787549011763,1.19643736660647,1.30035971223022,0.278736873205396,1.28457507461945,3.60693492967762,0.000504663975610893,0.00280786446004784,-0.838990407886472
hsa-miR-200b,1.67805755395683,1.08179775280899,0.991216549006731,0.979381443298969,0.660592305585272,1.18261332476788,8.61004839243457,1.99370284326383e-13,1.73784431171164e-11,20.1644893883605
hsa-miR-208b,1.42670863309353,1.16446140108775,1.16627990717772,1.18699720899688,0.254129127339407,1.23611178758897,3.33701657971686,0.00122554969687949,0.00562247799533308,-1.6669732395397
hsa-miR-2113,1.03336309765403,1.24509882371769,1.39280898876405,1.27277951075357,-0.270199343424405,1.23601260522233,-3.49562908496602,0.000731550070088524,0.00367885275631056,-1.18637768956126
hsa-miR-2115,1.42670863309353,1.16446140108775,1.16627990717772,1.18699720899688,0.254129127339407,1.23611178758897,3.33701657971686,0.00122554969687949,0.00562247799533308,-1.6669732395397
hsa-miR-214*,1.25573033707865,0.833671564250345,0.928057553956834,0.826198287589021,0.393087868479918,0.960914435718713,5.12237150294428,1.66680805431638e-06,1.9731572868963e-05,4.60970005698321
hsa-miR-218-1*,1.26663669064748,0.978163811997727,0.965831799631912,0.990395665736332,0.288506264858825,1.05025699200336,3.78848515796188,0.000271119816328,0.00170838149324752,-0.255050796665492
hsa-miR-219-5p,1.51148632194172,0.821797231335521,0.847151535051716,0.928507194244604,0.64566766839777,1.02723557064339,8.41616776273517,5.0678364080229e-13,3.31309805174497e-11,19.2493023572539
hsa-miR-221*,1.51148632194172,0.96423141553973,0.990806107371532,1.08498201438849,0.498146476175133,1.13787646481037,6.47854006971554,4.57965245355116e-09,1.1405515396225e-07,10.3346088590477
hsa-miR-223*,1.01384332239738,1.27524216056477,1.41007194244604,1.2614660280867,-0.301750054635127,1.24015586337372,-3.89832431437256,0.0001844624025466,0.00126109590237741,0.108332686386452
hsa-miR-2276,1.54361510791367,1.09977528089888,1.0121490724019,1.00129880672132,0.505874054572967,1.16420956698394,6.59712823491244,2.66887541592861e-09,7.34643075016139e-08,10.8613559724876
hsa-miR-23a,1.21942446043165,0.937981979056742,0.928622869488677,0.949761943851584,0.280635529632653,1.00894781320716,3.68548960738825,0.000386608993870799,0.00227293654495951,-0.588922738862936
hsa-miR-23c,1.27910698567656,0.994089640453127,0.989528370809319,1.08678057553957,0.255640790075891,1.08737639311964,3.33302976238023,0.00124129728818275,0.00566690906664242,-1.67883020882485
hsa-miR-24,1.31220066563844,0.951028246779227,0.978492858315547,1.07239208633094,0.311562935163208,1.07852846426604,4.05172608809654,0.000106524009840794,0.000801612333046552,0.628112867073514
hsa-miR-24-2*,1.42670863309353,1.07354493059502,1.06385532527807,1.08890165818421,0.351274661741096,1.1632526367877,4.61262036419789,1.28937084123389e-05,0.000117276686950491,2.64197511930349
hsa-miR-27a,1.4936277295235,1.10466511962871,1.14143818748974,1.24595323741007,0.329608881347327,1.24642106851301,4.27249147151544,4.72809625874967e-05,0.000380429898973242,1.4002336488449
hsa-miR-296-3p,1.0070416900056,1.22804137251683,1.21966068674405,1.3466726618705,-0.257749883704861,1.20035410278425,-3.34371306661738,0.00119952045241355,0.00560133211260971,-1.64703270235549
hsa-miR-296-5p,1.51148632194172,0.980635352484596,1.02651452963389,1.11825539568345,0.469684562674404,1.15922289993591,6.09511099213788,2.5645465938384e-08,5.06135044746219e-07,8.65632611271571
